what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318512693184
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1318512693215
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318512699616
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1318512783002
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1318512783836
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.format",1318512805751
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1318512809721
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318512930184
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318512930711
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1318513004545
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318513382433
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318513854402
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318513856378
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318514315487
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318514317207
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318514323735
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1318514326448
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318514333235
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318514362190
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318514362203
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318514362421
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318514363699
activated,perspective,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.DebugPerspective",1318514363777
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318514366206
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318514367590
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318514368506
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1318514377613
